År;Antal dgr;Tabellnr;Inkomst fr.o.m.;Inkomst t.o.m.;Kolumn 1;Kolumn 2;Kolumn 3;Kolumn 4;Kolumn 5;Kolumn 6;;;
2019;30B;29;51601;51800;14568;15376;12930;16341;16756;16756;28.1235521235521;;
2019;30B;29;51801;52000;14666;15486;13046;16437;16854;16854;28.2038461538462;;
2019;30B;29;52001;52200;14764;15596;13162;16534;16952;16952;28.2835249042146;;
2019;30B;29;52201;52400;14862;15707;13279;16631;17050;17050;28.3625954198473;;
2019;30B;29;52401;52600;14964;15809;13387;16727;17148;17148;28.4486692015209;;
2019;30B;29;52601;52800;15068;15911;13495;16824;17246;17246;28.5378787878788;;
2019;30B;29;52801;53000;15172;16009;13599;16921;17344;17344;28.6264150943396;;
2019;30B;29;53001;53200;15276;16111;13707;17017;17442;17442;28.7142857142857;;
2019;30B;29;53201;53400;15380;16213;13815;17114;17540;17540;28.8014981273408;;
2019;30B;29;53401;53600;15484;16311;13919;17210;17638;17638;28.8880597014925;;
2019;30B;29;53601;53800;15588;16413;14027;17307;17736;17736;28.9739776951673;;
2019;30B;29;53801;54000;15692;16511;14131;17404;17834;17834;29.0592592592593;;
2019;30B;29;54001;54200;15796;16613;14239;17500;17932;17932;29.1439114391144;;
2019;30B;29;54201;54400;15900;16715;14347;17597;18030;18030;29.2279411764706;;
2019;30B;29;54401;54600;16004;16813;14451;17693;18128;18128;29.3113553113553;;
2019;30B;29;54601;54800;16108;16915;14559;17790;18226;18226;29.3941605839416;;
2019;30B;29;54801;55000;16212;17013;14663;17887;18324;18324;29.4763636363636;;
2019;30B;29;55001;55200;16316;17115;14771;17983;18422;18422;29.5579710144928;;
2019;30B;29;55201;55400;16420;17213;14875;18080;18520;18520;29.6389891696751;;
2019;30B;29;55401;55600;16524;17315;14983;18176;18618;18618;29.7194244604317;;
2019;30B;29;55601;55800;16628;17417;15091;18273;18716;18716;29.7992831541219;;
2019;30B;29;55801;56000;16732;17515;15195;18370;18814;18814;29.8785714285714;;
2019;30B;29;56001;56200;16836;17618;15304;18466;18912;18912;29.9572953736655;;
2019;30B;29;56201;56400;16940;17716;15408;18563;19010;19010;30.0354609929078;;
2019;30B;29;56401;56600;17044;17818;15516;18659;19108;19108;30.113074204947;;
2019;30B;29;56601;56800;17148;17916;15620;18756;19206;19206;30.1901408450704;;
2019;30B;29;56801;57000;17252;18018;15728;18853;19304;19304;30.2666666666667;;
2019;30B;29;57001;57200;17356;18120;15836;18949;19402;19402;30.3426573426573;;
2019;30B;29;57201;57400;17460;18218;15940;19046;19500;19500;30.418118466899;;
2019;30B;29;57401;57600;17564;18320;16048;19143;19598;19598;30.4930555555556;;
2019;30B;29;57601;57800;17668;18418;16152;19239;19696;19696;30.5674740484429;;
2019;30B;29;57801;58000;17772;18520;16260;19336;19794;19794;30.6413793103448;;
2019;30B;29;58001;58200;17876;18618;16364;19432;19892;19892;30.7147766323024;;
2019;30B;29;58201;58400;17980;18720;16472;19529;19990;19990;30.7876712328767;;
2019;30B;29;58401;58600;18085;18822;16580;19626;20089;20089;30.8617747440273;;
2019;30B;29;58601;58800;18199;18920;16684;19733;20197;20197;30.9506802721088;;
2019;30B;29;58801;59000;18313;19022;16792;19840;20305;20305;31.0389830508475;;
2019;30B;29;59001;59200;18427;19120;16896;19946;20413;20413;31.1266891891892;;
2019;30B;29;59201;59400;18541;19222;17004;20053;20521;20521;31.2138047138047;;
2019;30B;29;59401;59600;18655;19320;17108;20159;20629;20629;31.3003355704698;;
2019;30B;29;59601;59800;18769;19422;17216;20266;20737;20737;31.3862876254181;;
2019;30B;29;59801;60000;18883;19524;17324;20373;20845;20845;31.4716666666667;;
2019;30B;29;60001;60200;18997;19622;17428;20479;20953;20953;31.5564784053156;;
2019;30B;29;60201;60400;19111;19725;17537;20586;21061;21061;31.6407284768212;;
2019;30B;29;60401;60600;19225;19823;17641;20692;21169;21169;31.7244224422442;;
2019;30B;29;60601;60800;19339;19925;17749;20799;21277;21277;31.8075657894737;;
2019;30B;29;60801;61000;19453;20027;17857;20906;21385;21385;31.8901639344262;;
2019;30B;29;61001;61200;19567;20129;17965;21012;21493;21493;31.9722222222222;;
2019;30B;29;61201;61400;19681;20242;18084;21119;21601;21601;32.0537459283388;;
2019;30B;29;61401;61600;19795;20350;18198;21226;21709;21709;32.1347402597403;;
2019;30B;29;61601;61800;19909;20462;18316;21332;21817;21817;32.2152103559871;;
2019;30B;29;61801;62000;20023;20570;18430;21439;21925;21925;32.2951612903226;;
2019;30B;29;62001;62200;20137;20683;18549;21545;22033;22033;32.3745980707396;;
2019;30B;29;62201;62400;20251;20795;18667;21652;22141;22141;32.4535256410256;;
2019;30B;29;62401;62600;20365;20903;18781;21759;22249;22249;32.5319488817891;;
2019;30B;29;62601;62800;20479;21016;18900;21865;22357;22357;32.609872611465;;
2019;30B;29;62801;63000;20593;21124;19014;21972;22465;22465;32.6873015873016;;
2019;30B;29;63001;63200;20707;21236;19132;22078;22573;22573;32.7642405063291;;
2019;30B;29;63201;63400;20821;21344;19246;22185;22681;22681;32.8406940063091;;
2019;30B;29;63401;63600;20935;21457;19365;22292;22789;22789;32.9166666666667;;
2019;30B;29;63601;63800;21049;21569;19483;22398;22897;22897;32.9921630094044;;
2019;30B;29;63801;64000;21163;21677;19597;22505;23005;23005;33.0671875;;
2019;30B;29;64001;64200;21277;21790;19716;22611;23113;23113;33.1417445482866;;
2019;30B;29;64201;64400;21391;21898;19830;22718;23221;23221;33.2158385093168;;
2019;30B;29;64401;64600;21505;22010;19948;22825;23329;23329;33.2894736842105;;
2019;30B;29;64601;64800;21619;22118;20062;22931;23437;23437;33.3626543209877;;
2019;30B;29;64801;65000;21733;22231;20181;23038;23545;23545;33.4353846153846;;
2019;30B;29;65001;65200;21847;22343;20299;23144;23653;23653;33.5076687116564;;
2019;30B;29;65201;65400;21961;22451;20413;23251;23761;23761;33.5795107033639;;
2019;30B;29;65401;65600;22075;22564;20532;23358;23869;23869;33.6509146341463;;
2019;30B;29;65601;65800;22189;22672;20646;23464;23977;23977;33.7218844984802;;
2019;30B;29;65801;66000;22303;22784;20764;23571;24085;24085;33.7924242424242;;
2019;30B;29;66001;66200;22417;22892;20878;23677;24193;24193;33.8625377643505;;
2019;30B;29;66201;66400;22531;23005;20997;23784;24301;24301;33.9322289156626;;
2019;30B;29;66401;66600;22645;23117;21115;23891;24409;24409;34.0015015015015;;
2019;30B;29;66601;66800;22759;23225;21229;23997;24517;24517;34.0703592814371;;
2019;30B;29;66801;67000;22873;23338;21348;24104;24625;24625;34.1388059701493;;
2019;30B;29;67001;67200;22987;23446;21462;24211;24733;24733;34.2068452380952;;
2019;30B;29;67201;67400;23101;23558;21580;24317;24841;24841;34.2744807121662;;
2019;30B;29;67401;67600;23215;23671;21699;24424;24949;24949;34.3417159763314;;
2019;30B;29;67601;67800;23329;23779;21813;24530;25057;25057;34.4085545722714;;
2019;30B;29;67801;68000;23443;23891;21931;24637;25165;25165;34.475;;
2019;30B;29;68001;68200;23557;23999;22045;24744;25273;25273;34.5410557184751;;
2019;30B;29;68201;68400;23671;24112;22164;24850;25381;25381;34.6067251461988;;
2019;30B;29;68401;68600;23785;24220;22278;24957;25489;25489;34.6720116618076;;
2019;30B;29;68601;68800;23899;24332;22396;25063;25597;25597;34.7369186046512;;
2019;30B;29;68801;69000;24013;24445;22515;25170;25705;25705;34.8014492753623;;
2019;30B;29;69001;69200;24127;24553;22629;25277;25813;25813;34.8656069364162;;
2019;30B;29;69201;69400;24241;24665;22747;25383;25921;25921;34.9293948126801;;
2019;30B;29;69401;69600;24355;24773;22861;25490;26029;26029;34.992816091954;;
2019;30B;29;69601;69800;24469;24886;22980;25596;26137;26137;35.0558739255014;;
2019;30B;29;69801;70000;24583;24994;23094;25703;26245;26245;35.1185714285714;;
2019;30B;29;70001;70200;24697;25106;23212;25810;26353;26353;35.1809116809117;;
2019;30B;29;70201;70400;24811;25219;23331;25916;26461;26461;35.2428977272727;;
2019;30B;29;70401;70600;24925;25327;23445;26023;26569;26569;35.3045325779037;;
2019;30B;29;70601;70800;25039;25439;23563;26129;26677;26677;35.3658192090396;;
2019;30B;29;70801;71000;25153;25547;23677;26236;26785;26785;35.4267605633803;;
2019;30B;29;71001;71200;25267;25660;23796;26343;26893;26893;35.4873595505618;;
2019;30B;29;71201;71400;25381;25768;23910;26449;27001;27001;35.5476190476191;;
2019;30B;29;71401;71600;25495;25880;24028;26556;27109;27109;35.6075418994413;;
2019;30B;29;71601;71800;25609;25993;24147;26663;27217;27217;35.6671309192201;;
2019;30B;29;71801;72000;25723;26101;24261;26769;27325;27325;35.7263888888889;;
2019;30B;29;72001;72200;25837;26213;24379;26876;27433;27433;35.7853185595568;;
2019;30B;29;72201;72400;25951;26321;24493;26982;27541;27541;35.8439226519337;;
2019;30B;29;72401;72600;26065;26434;24612;27089;27649;27649;35.9022038567493;;
2019;30B;29;72601;72800;26179;26546;24730;27196;27757;27757;35.9601648351648;;
2019;30B;29;72801;73000;26293;26654;24844;27302;27865;27865;36.0178082191781;;
2019;30B;29;73001;73200;26407;26767;24963;27409;27973;27973;36.0751366120219;;
2019;30B;29;73201;73400;26521;26875;25077;27515;28081;28081;36.1321525885559;;
2019;30B;29;73401;73600;26635;26987;25195;27622;28189;28189;36.1888586956522;;
2019;30B;29;73601;73800;26749;27095;25309;27729;28297;28297;36.2452574525745;;
2019;30B;29;73801;74000;26863;27208;25428;27835;28405;28405;36.3013513513514;;
2019;30B;29;74001;74200;26977;27320;25546;27942;28513;28513;36.3571428571429;;
2019;30B;29;74201;74400;27091;27428;25660;28048;28621;28621;36.4126344086022;;
2019;30B;29;74401;74600;27205;27541;25779;28155;28729;28729;36.4678284182306;;
2019;30B;29;74601;74800;27319;27649;25893;28262;28837;28837;36.5227272727273;;
2019;30B;29;74801;75000;27433;27761;26011;28368;28945;28945;36.5773333333333;;
2019;30B;29;75001;75200;27547;27869;26125;28475;29053;29053;36.6316489361702;;
2019;30B;29;75201;75400;27661;27982;26244;28581;29161;29161;36.6856763925729;;
2019;30B;29;75401;75600;27775;28094;26362;28688;29269;29269;36.739417989418;;
2019;30B;29;75601;75800;27889;28202;26476;28795;29377;29377;36.7928759894459;;
2019;30B;29;75801;76000;28003;28315;26595;28901;29485;29485;36.8460526315789;;
2019;30B;29;76001;76200;28117;28423;26709;29008;29593;29593;36.8989501312336;;
2019;30B;29;76201;76400;28231;28535;26827;29115;29701;29701;36.9515706806283;;
2019;30B;29;76401;76600;28345;28643;26941;29221;29809;29809;37.0039164490862;;
2019;30B;29;76601;76800;28459;28756;27060;29328;29917;29917;37.0559895833333;;
2019;30B;29;76801;77000;28573;28868;27178;29434;30025;30025;37.1077922077922;;
2019;30B;29;77001;77200;28687;28976;27292;29541;30133;30133;37.1593264248705;;
2019;30B;29;77201;77400;28801;29089;27411;29648;30241;30241;37.2105943152455;;
2019;30B;29;77401;77600;28915;29197;27525;29754;30349;30349;37.2615979381443;;
2019;30B;29;77601;77800;29029;29309;27643;29861;30457;30457;37.3123393316195;;
2019;30B;29;77801;78000;29143;29417;27757;29967;30565;30565;37.3628205128205;;
2019;30B;29;78001;78200;29257;29530;27876;30074;30673;30673;37.4130434782609;;
2019;30B;29;78201;78400;29371;29642;27994;30181;30781;30781;37.4630102040816;;
2019;30B;29;78401;78600;29485;29750;28108;30287;30889;30889;37.5127226463104;;
2019;30B;29;78601;78800;29599;29863;28227;30394;30997;30997;37.5621827411168;;
2019;30B;29;78801;79000;29713;29971;28341;30500;31105;31105;37.6113924050633;;
2019;30B;29;79001;79200;29827;30083;28459;30607;31213;31213;37.6603535353535;;
2019;30B;29;79201;79400;29941;30196;28578;30714;31321;31321;37.7090680100756;;
2019;30B;29;79401;79600;30055;30304;28692;30820;31429;31429;37.7575376884422;;
2019;30B;29;79601;79800;30169;30416;28810;30927;31537;31537;37.8057644110276;;
2019;30B;29;79801;80000;30283;30524;28924;31033;31645;31645;37.85375;;
2019;0.3;29;80001;81200;38;38;36;39;40;40;0.0467980295566502;;
2019;0.3;29;81201;81600;38;38;37;39;40;40;0.0465686274509804;;
2019;0.3;29;81601;82600;38;39;37;39;40;40;0.0460048426150121;;
2019;0.3;29;82601;84000;39;39;37;39;40;40;0.0464285714285714;;
2019;0.3;29;84001;85000;39;39;37;40;40;40;0.0458823529411765;;
2019;0.3;29;85001;85400;39;39;38;40;40;40;0.0456674473067916;;
2019;0.3;29;85401;86600;39;39;38;40;41;41;0.0450346420323326;;
2019;0.3;29;86601;87400;39;40;38;40;41;41;0.0446224256292906;;
2019;0.3;29;87401;89400;40;40;38;40;41;41;0.0447427293064877;;
2019;0.3;29;89401;90600;40;40;39;40;41;41;0.0441501103752759;;
2019;0.3;29;90601;92400;40;40;39;41;41;41;0.0432900432900433;;
2019;0.3;29;92401;92600;40;40;39;41;42;42;0.0431965442764579;;
2019;0.3;29;92601;92800;40;41;39;41;42;42;0.0431034482758621;;
2019;0.3;29;92801;94200;41;41;39;41;42;42;0.0435244161358811;;
2019;0.3;29;94201;98200;41;41;40;41;42;42;0.0417515274949083;;
2019;0.3;29;98201;98800;41;41;40;42;42;42;0.041497975708502;;
2019;0.3;29;98801;99200;42;41;40;42;42;42;0.0423387096774194;;
2019;0.3;29;99201;99400;42;42;40;42;42;42;0.0422535211267606;;
2019;0.3;29;99401;100400;42;42;41;42;42;42;0.0418326693227092;;
2019;0.3;29;100401;105400;42;42;41;42;43;43;0.0398481973434535;;
2019;0.3;29;105401;105600;42;42;42;42;43;43;0.0397727272727273;;
2019;0.3;29;105601;107000;43;42;42;42;43;43;0.0401869158878505;;
2019;0.3;29;107001;107400;43;43;42;42;43;43;0.0400372439478585;;
2019;0.3;29;107401;110000;43;43;42;43;43;43;0.0390909090909091;;
2019;0.3;29;110001;112000;43;43;42;43;44;44;0.0383928571428571;;
2019;0.3;29;112001;113400;43;43;43;43;44;44;0.0379188712522046;;
2019;0.3;29;113401;116200;44;43;43;43;44;44;0.0378657487091222;;
2019;0.3;29;116201;118400;44;44;43;43;44;44;0.0371621621621622;;
2019;0.3;29;118401;119600;44;44;43;44;44;44;0.0367892976588629;;
2019;0.3;29;119601;121600;44;44;44;44;44;44;0.0361842105263158;;
2019;0.3;29;121601;122400;44;44;44;44;45;45;0.0359477124183007;;
2019;0.3;29;122401;126800;45;44;44;44;45;45;0.0354889589905363;;
2019;0.3;29;126801;128200;45;45;44;44;45;45;0.0351014040561622;;
2019;0.3;29;128201;131800;45;45;45;44;45;45;0.0341426403641882;;
2019;0.3;29;131801;135800;45;45;45;45;45;45;0.0331369661266568;;
2019;0.3;29;135801;141200;46;45;45;45;46;46;0.0325779036827195;;
2019;0.3;29;141201;148600;46;46;46;45;46;46;0.0309555854643338;;
2019;0.3;29;148601;154000;46;46;46;46;46;46;0.0298701298701299;;
2019;0.3;29;154001;160000;47;46;46;46;47;47;0.029375;;
2019;0.3;29;160001;170600;47;47;47;46;47;47;0.0275498241500586;;
2019;0.3;29;170601;177600;47;47;47;47;47;47;0.026463963963964;;
2019;0.3;29;177601;184600;48;47;47;47;48;48;0.0260021668472373;;
2019;0.3;29;184601;200000;48;48;48;47;48;48;0.024;;
2019;0.3;29;200001;210000;48;48;48;48;48;48;0.0228571428571429;;
2019;0.3;29;210001;218200;49;48;48;48;49;49;0.0224564619615032;;
2019;0.3;29;218201;241600;49;49;49;48;49;49;0.0202814569536424;;
2019;0.3;29;241601;256600;49;49;49;49;49;49;0.0190958690568979;;
2019;0.3;29;256601;266600;50;49;49;49;50;50;0.018754688672168;;
2019;0.3;29;266601;305000;50;50;50;49;50;50;0.0163934426229508;;
2019;0.3;29;305001;330000;50;50;50;50;50;50;0.0151515151515152;;
2019;0.3;29;330001;342800;51;50;50;50;51;51;0.01487747957993;;
2019;0.3;29;342801;414000;51;51;51;50;51;51;0.0123188405797101;;
2019;0.3;29;414001;462000;51;51;51;51;51;51;0.011038961038961;;
2019;0.3;29;462001;480000;52;51;51;51;52;52;0.0108333333333333;;
2019;0.3;29;480001;643400;52;52;52;51;52;52;0.00808206403481504;;
2019;0.3;29;643401;770200;52;52;52;52;52;52;0.00675149311867048;;
2019;0.3;29;770201;800200;53;52;52;52;53;53;0.00662334416395901;;
2019;0.3;29;800201;1443800;53;53;53;52;53;53;0.00367086854134922;;
2019;0.3;29;1443801;2310800;53;53;53;53;53;53;0.00229357798165138;;
2019;0.3;29;2310801;2400800;54;53;53;53;54;54;0.00224925024991669;;
2019;0.3;29;2400801;;54;54;54;53;54;54;0;;
2019;30B;30;1;1600;0;0;0;0;0;0;0;;
2019;30B;30;1601;1700;117;0;116;1;117;18;6.88235294117647;;
2019;30B;30;1701;1800;128;0;125;25;128;49;7.11111111111111;;
2019;30B;30;1801;1900;138;0;133;55;138;80;7.26315789473684;;
2019;30B;30;1901;2000;149;0;141;85;149;111;7.45;;
2019;30B;30;2001;2100;159;0;150;114;159;142;7.57142857142857;;
2019;30B;30;2101;2200;162;0;150;144;173;173;7.36363636363636;;
2019;30B;30;2201;2300;172;0;158;174;204;204;7.47826086956522;;
2019;30B;30;2301;2400;183;0;166;203;235;235;7.625;;
2019;30B;30;2401;2500;193;0;175;233;266;266;7.72;;
2019;30B;30;2501;2600;204;0;183;263;297;297;7.84615384615385;;
2019;30B;30;2601;2700;214;0;191;293;328;328;7.92592592592593;;
2019;30B;30;2701;2800;225;0;200;322;359;359;8.03571428571429;;
2019;30B;30;2801;2900;227;0;200;352;390;390;7.82758620689655;;
2019;30B;30;2901;3000;237;0;208;382;421;421;7.9;;
2019;30B;30;3001;3100;248;0;216;411;452;452;8;;
2019;30B;30;3101;3200;258;0;225;441;483;483;8.0625;;
2019;30B;30;3201;3300;269;0;233;471;514;514;8.15151515151515;;
2019;30B;30;3301;3400;279;0;241;500;545;545;8.20588235294118;;
2019;30B;30;3401;3500;281;0;241;530;576;576;8.02857142857143;;
2019;30B;30;3501;3600;292;0;250;560;607;607;8.11111111111111;;
2019;30B;30;3601;3700;302;0;258;590;638;638;8.16216216216216;;
2019;30B;30;3701;3800;313;0;266;619;669;669;8.23684210526316;;
2019;30B;30;3801;3900;323;0;275;644;694;694;8.28205128205128;;
2019;30B;30;3901;4000;333;0;283;668;720;720;8.325;;
2019;30B;30;4001;4100;335;0;283;690;743;743;8.17073170731707;;
2019;30B;30;4101;4200;345;0;291;715;769;769;8.21428571428571;;
2019;30B;30;4201;4300;355;0;300;739;795;795;8.25581395348837;;
2019;30B;30;4301;4400;365;20;309;761;818;818;8.29545454545455;;
2019;30B;30;4401;4500;375;43;319;786;844;844;8.33333333333333;;
2019;30B;30;4501;4600;385;67;329;808;867;867;8.3695652173913;;
2019;30B;30;4601;4700;387;90;331;832;893;893;8.23404255319149;;
2019;30B;30;4701;4800;397;113;341;857;919;919;8.27083333333333;;
2019;30B;30;4801;4900;407;136;351;879;942;942;8.30612244897959;;
2019;30B;30;4901;5000;417;160;361;903;968;968;8.34;;
2019;30B;30;5001;5100;427;183;371;925;991;991;8.37254901960784;;
2019;30B;30;5101;5200;437;206;381;950;1017;1017;8.40384615384615;;
2019;30B;30;5201;5300;447;227;390;974;1043;1043;8.43396226415094;;
2019;30B;30;5301;5400;449;250;392;996;1066;1066;8.31481481481481;;
2019;30B;30;5401;5500;459;273;402;1021;1092;1092;8.34545454545454;;
2019;30B;30;5501;5600;472;297;412;1043;1115;1115;8.42857142857143;;
2019;30B;30;5601;5700;493;320;422;1067;1141;1141;8.64912280701754;;
2019;30B;30;5701;5800;513;343;432;1092;1167;1167;8.8448275862069;;
2019;30B;30;5801;5900;534;366;442;1114;1190;1190;9.05084745762712;;
2019;30B;30;5901;6000;555;390;443;1138;1216;1216;9.25;;
2019;30B;30;6001;6100;575;413;453;1160;1239;1239;9.42622950819672;;
2019;30B;30;6101;6200;596;436;463;1185;1265;1265;9.61290322580645;;
2019;30B;30;6201;6300;617;459;473;1209;1291;1291;9.79365079365079;;
2019;30B;30;6301;6400;638;480;483;1231;1314;1314;9.96875;;
2019;30B;30;6401;6500;659;503;493;1256;1340;1340;10.1384615384615;;
2019;30B;30;6501;6600;679;526;495;1278;1363;1363;10.2878787878788;;
2019;30B;30;6601;6700;700;550;505;1302;1389;1389;10.4477611940298;;
2019;30B;30;6701;6800;721;573;514;1327;1415;1415;10.6029411764706;;
2019;30B;30;6801;6900;741;596;524;1349;1438;1438;10.7391304347826;;
2019;30B;30;6901;7000;762;619;534;1373;1464;1464;10.8857142857143;;
2019;30B;30;7001;7100;783;643;544;1395;1487;1487;11.0281690140845;;
2019;30B;30;7101;7200;804;666;546;1420;1513;1513;11.1666666666667;;
2019;30B;30;7201;7300;825;689;556;1444;1539;1539;11.3013698630137;;
2019;30B;30;7301;7400;845;712;566;1466;1562;1562;11.4189189189189;;
2019;30B;30;7401;7500;866;736;576;1491;1588;1588;11.5466666666667;;
2019;30B;30;7501;7600;887;756;586;1513;1611;1611;11.6710526315789;;
2019;30B;30;7601;7700;907;780;596;1537;1637;1637;11.7792207792208;;
2019;30B;30;7701;7800;928;803;605;1562;1663;1663;11.8974358974359;;
2019;30B;30;7801;7900;949;826;607;1584;1686;1686;12.0126582278481;;
2019;30B;30;7901;8000;970;849;617;1608;1712;1712;12.125;;
2019;30B;30;8001;8100;990;873;627;1630;1735;1735;12.2222222222222;;
2019;30B;30;8101;8200;1011;896;637;1655;1761;1761;12.3292682926829;;
2019;30B;30;8201;8300;1032;919;647;1679;1787;1787;12.433734939759;;
2019;30B;30;8301;8400;1053;942;657;1701;1810;1810;12.5357142857143;;
2019;30B;30;8401;8500;1073;966;658;1726;1836;1836;12.6235294117647;;
2019;30B;30;8501;8600;1094;989;668;1748;1859;1859;12.7209302325581;;
2019;30B;30;8601;8700;1115;1012;678;1772;1885;1885;12.816091954023;;
2019;30B;30;8701;8800;1136;1033;688;1797;1911;1911;12.9090909090909;;
2019;30B;30;8801;8900;1156;1056;698;1819;1934;1934;12.9887640449438;;
2019;30B;30;8901;9000;1177;1079;708;1843;1960;1960;13.0777777777778;;
2019;30B;30;9001;9100;1198;1103;710;1865;1983;1983;13.1648351648352;;
2019;30B;30;9101;9200;1219;1126;720;1890;2009;2009;13.25;;
2019;30B;30;9201;9300;1240;1149;730;1914;2035;2035;13.3333333333333;;
2019;30B;30;9301;9400;1260;1172;740;1936;2058;2058;13.4042553191489;;
2019;30B;30;9401;9500;1281;1196;750;1961;2084;2084;13.4842105263158;;
2019;30B;30;9501;9600;1302;1219;759;1983;2107;2107;13.5625;;
2019;30B;30;9601;9700;1322;1242;761;2007;2133;2133;13.6288659793814;;
2019;30B;30;9701;9800;1343;1265;771;2032;2159;2159;13.7040816326531;;
2019;30B;30;9801;9900;1364;1289;781;2054;2182;2182;13.7777777777778;;
